class,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
Qiyam,0.48954257369041443,0.23242951929569244,-0.6832401752471924,0.9999971389770508,0.49948182702064514,0.2120802104473114,-0.6769946813583374,0.9999963045120239,0.503704309463501,0.2113455832004547,-0.6772359013557434,0.9999936819076538,0.50771564245224,0.21078673005104065,-0.6771808862686157,0.9999943971633911,0.4858528673648834,0.21234653890132904,-0.6666525602340698,0.9999980926513672,0.48121777176856995,0.21123549342155457,-0.6669463515281677,0.9999982118606567,0.4768449664115906,0.20986102521419525,-0.6671205163002014,0.9999986886978149,0.5174614191055298,0.21158912777900696,-0.5660887360572815,0.9999910593032837,0.47186246514320374,0.2074326127767563,-0.5213543176651001,0.9999935626983643,0.49932676553726196,0.24592214822769165,-0.6346518993377686,0.9999861717224121,0.4822065234184265,0.2445797473192215,-0.6232154369354248,0.9999899864196777,0.5580608248710632,0.26772716641426086,-0.44985681772232056,0.9999409914016724,0.4702380299568176,0.2614002823829651,-0.3620246648788452,0.9999957084655762,0.5672302842140198,0.3750215768814087,-0.4783235192298889,0.8438422679901123,0.4673423767089844,0.34875479340553284,-0.38031870126724243,0.8303224444389343,0.5129182934761047,0.3935602903366089,-0.5490713119506836,0.422619491815567,0.49262601137161255,0.37096187472343445,-0.5095859169960022,0.6820372343063354,0.4988546371459961,0.40546509623527527,-0.589076042175293,0.3524002134799957,0.49859315156936646,0.3811928629875183,-0.5491259098052979,0.6180819869041443,0.4959941506385803,0.3862874209880829,-0.5947055220603943,0.3364946246147156,0.5031425952911377,0.3674541711807251,-0.5605181455612183,0.603069543838501,0.49954065680503845,0.38227349519729614,-0.5511699318885803,0.23820537328720093,0.5027961134910583,0.3635821044445038,-0.5166237354278564,0.5010136365890503,0.5742163062095642,0.3728216886520386,-0.030826643109321594,0.999731719493866,0.5257779955863953,0.3721346855163574,0.030660009011626244,0.9998834133148193,0.5447484850883484,0.4531433880329132,-0.216389462351799,0.29435935616493225,0.4896773397922516,0.4344625473022461,-0.1006375402212143,0.07110210508108139,0.5338335037231445,0.5606486201286316,-0.022562135010957718,0.2686968445777893,0.5052939653396606,0.5404401421546936,0.13706274330615997,0.12027314305305481,0.5369657278060913,0.5769895315170288,-0.008888465352356434,0.24453823268413544,0.5136644244194031,0.5572497248649597,0.1568649262189865,0.09370235353708267,0.5137982964515686,0.5964351296424866,-0.12732230126857758,0.36974549293518066,0.49491462111473083,0.574938178062439,0.054369546473026276,0.12617294490337372
Qiyam,0.35458940267562866,0.24819326400756836,-0.20391026139259338,0.9974753260612488,0.35783860087394714,0.2365596741437912,-0.1834494024515152,0.9947385191917419,0.36059749126434326,0.2362142950296402,-0.18367403745651245,0.9935430288314819,0.3623720109462738,0.23602177202701569,-0.18364982306957245,0.995520830154419,0.350039541721344,0.23563791811466217,-0.1929737776517868,0.9962377548217773,0.34637314081192017,0.2346317023038864,-0.19321639835834503,0.9969045519828796,0.3432253301143646,0.23379822075366974,-0.19334326684474945,0.9974587559700012,0.36034780740737915,0.23637637495994568,-0.0544162392616272,0.9976783394813538,0.3343147933483124,0.23110724985599518,-0.09631245583295822,0.9946258664131165,0.3557814955711365,0.25758159160614014,-0.15104001760482788,0.9979908466339111,0.34807053208351135,0.25651049613952637,-0.16481754183769226,0.9978773593902588,0.37717992067337036,0.2936147451400757,0.02888897992670536,0.9998912811279297,0.29454565048217773,0.28777778148651123,-0.032995838671922684,0.9997046589851379,0.40609732270240784,0.3703313171863556,-0.05963803455233574,0.8195427060127258,0.2859886884689331,0.3767085075378418,-0.1520666480064392,0.9434793591499329,0.3793841600418091,0.3611777424812317,-0.3042035400867462,0.8753875494003296,0.347575843334198,0.354682058095932,-0.3490476906299591,0.9500699043273926,0.3729318082332611,0.359987735748291,-0.35872113704681396,0.8563844561576843,0.3637310564517975,0.35834258794784546,-0.4050104022026062,0.9242644309997559,0.371368944644928,0.35296040773391724,-0.36655011773109436,0.8557602763175964,0.365731805562973,0.3506547808647156,-0.40014225244522095,0.914646565914154,0.3715175986289978,0.3531784415245056,-0.3130461275577545,0.7316638231277466,0.36108893156051636,0.3499892055988312,-0.3518039584159851,0.7965861558914185,0.3691318929195404,0.4716903567314148,0.010593459941446781,0.9999306201934814,0.3182116150856018,0.47004374861717224,-0.010786463506519794,0.9999139308929443,0.3787446916103363,0.6090762615203857,-0.019559303298592567,0.9085705280303955,0.31138837337493896,0.6093343496322632,-0.024458296597003937,0.8396413922309875,0.37781822681427,0.737860918045044,0.13232222199440002,0.9101806282997131,0.3103232681751251,0.7377504706382751,0.10079599916934967,0.913135826587677,0.3731442987918854,0.7538192272186279,0.1393563151359558,0.6804742813110352,0.31438663601875305,0.7574530839920044,0.10653343051671982,0.6753287315368652,0.38824355602264404,0.7708548903465271,0.015321539714932442,0.8790123462677002,0.27650928497314453,0.7459476590156555,-0.01810208335518837,0.859986424446106
Qiyam,0.3155449330806732,0.2387106716632843,0.02650541625916958,0.9906924366950989,0.3163885176181793,0.22549909353256226,0.04642592370510101,0.9820147752761841,0.31623613834381104,0.2256542593240738,0.04620921239256859,0.9778293371200562,0.3162446618080139,0.22591188549995422,0.046254031360149384,0.9839472770690918,0.3134443461894989,0.22268682718276978,0.016185715794563293,0.9906608462333679,0.3102269768714905,0.2204425036907196,0.01588110812008381,0.9934757351875305,0.3067459762096405,0.21803882718086243,0.015709197148680687,0.9952988028526306,0.30491647124290466,0.22331367433071136,0.13451902568340302,0.9870749115943909,0.29037874937057495,0.21364831924438477,-0.0036213663406670094,0.9911258816719055,0.30876994132995605,0.24955883622169495,0.06354536861181259,0.9830771088600159,0.3043852746486664,0.24642619490623474,0.02175087295472622,0.9872482419013977,0.2970116138458252,0.3031758666038513,0.19919496774673462,0.9995552897453308,0.24693551659584045,0.2715482711791992,-0.05833573266863823,0.9997671246528625,0.291897714138031,0.3856104910373688,0.23021766543388367,0.03467718884348869,0.26718831062316895,0.3451356291770935,-0.2149173766374588,0.8521966338157654,0.2862030565738678,0.469098836183548,0.1433422714471817,0.027826648205518723,0.30393901467323303,0.34733980894088745,-0.32734552025794983,0.8657193779945374,0.28733208775520325,0.48501601815223694,0.13656176626682281,0.039519768208265305,0.31065234541893005,0.3529110848903656,-0.3733923137187958,0.8317380547523499,0.28911253809928894,0.48534777760505676,0.10728619247674942,0.04189147427678108,0.3128136992454529,0.3490540683269501,-0.3591504693031311,0.8160707354545593,0.28811392188072205,0.47836431860923767,0.12957000732421875,0.03892749175429344,0.3099795877933502,0.3469139039516449,-0.32455506920814514,0.6718231439590454,0.3025483787059784,0.4786408245563507,0.06287039816379547,0.999914288520813,0.2640393078327179,0.4779433012008667,-0.06310947239398956,0.9999243021011353,0.2745110094547272,0.6395988464355469,-0.005906503647565842,0.5811346173286438,0.26351261138916016,0.6367021799087524,-0.15602998435497284,0.6224019527435303,0.2503088414669037,0.8068780899047852,0.0001832389534683898,0.6986963152885437,0.24182164669036865,0.8061459064483643,-0.15827634930610657,0.8046740889549255,0.24243669211864471,0.8296964168548584,-0.006556334905326366,0.430850625038147,0.24126899242401123,0.8300183415412903,-0.16319461166858673,0.4102603495121002,0.2432369887828827,0.8533953428268433,-0.1091332882642746,0.700264573097229,0.20569825172424316,0.839363694190979,-0.26902705430984497,0.7417818307876587
Qiyam,0.4884088635444641,0.23464855551719666,-0.9017981290817261,0.9999957084655762,0.49673858284950256,0.21296419203281403,-0.8999546766281128,0.9999908208847046,0.5023511648178101,0.2123889923095703,-0.9002699851989746,0.9999853372573853,0.5073595643043518,0.2118421494960785,-0.9002124071121216,0.9999840259552002,0.48316535353660583,0.21243782341480255,-0.886231541633606,0.9999953508377075,0.4793657660484314,0.21115827560424805,-0.8865593075752258,0.9999969005584717,0.47570180892944336,0.20966799557209015,-0.8867789506912231,0.9999974966049194,0.520285964012146,0.2097872793674469,-0.7752364277839661,0.9999868869781494,0.4742599427700043,0.20880603790283203,-0.7127206325531006,0.9999914169311523,0.4982922673225403,0.24751539528369904,-0.8443046808242798,0.9999706745147705,0.483379602432251,0.2476496398448944,-0.8278819918632507,0.9999781847000122,0.5726721882820129,0.2753276824951172,-0.6147000193595886,0.9998310804367065,0.46436887979507446,0.262298583984375,-0.5178718566894531,0.9999946355819702,0.5827010869979858,0.39641255140304565,-0.6335238218307495,0.7614636421203613,0.4603520929813385,0.3580183982849121,-0.5602349638938904,0.986901581287384,0.5600773096084595,0.4783580005168915,-0.7114533185958862,0.19649715721607208,0.4885120391845703,0.3792255222797394,-0.725018322467804,0.9494808316230774,0.5593286156654358,0.5042238831520081,-0.7709209322929382,0.2522117495536804,0.5012850761413574,0.3940792679786682,-0.7833406925201416,0.9460263848304749,0.5491458773612976,0.4961784780025482,-0.788189709186554,0.2776450216770172,0.5087046027183533,0.3814131021499634,-0.8021663427352905,0.9448735117912292,0.5483809113502502,0.4855583906173706,-0.7197835445404053,0.22037555277347565,0.5074119567871094,0.3769402503967285,-0.7363947629928589,0.9098103642463684,0.5867002606391907,0.39732444286346436,-0.03344779461622238,0.9997743964195251,0.5262550115585327,0.3975147008895874,0.03333575651049614,0.9999189376831055,0.5889906883239746,0.5390374660491943,-0.1973232924938202,0.13906452059745789,0.5247533321380615,0.5388591289520264,-0.0012786641018465161,0.08926941454410553,0.6105580925941467,0.7036764025688171,0.01995801366865635,0.33100834488868713,0.5320165157318115,0.6773248910903931,0.29949113726615906,0.28657066822052,0.616874098777771,0.7134271264076233,0.03161009028553963,0.2091786116361618,0.5375576615333557,0.6998693943023682,0.32285627722740173,0.13906210660934448,0.6156415343284607,0.7396355867385864,-0.15197719633579254,0.5216543674468994,0.52243572473526,0.7177947759628296,0.16900044679641724,0.3622536063194275
Qiyam,0.49029216170310974,0.23435431718826294,-0.7415211200714111,0.9999997615814209,0.498796284198761,0.21267056465148926,-0.7364587783813477,0.9999994039535522,0.5039850473403931,0.21164295077323914,-0.7367275357246399,0.9999988079071045,0.508145272731781,0.2112734466791153,-0.7367108464241028,0.9999990463256836,0.48521095514297485,0.21361984312534332,-0.7304201126098633,0.9999997615814209,0.48110270500183105,0.21278652548789978,-0.7307412624359131,0.9999997615814209,0.47752779722213745,0.21174690127372742,-0.7309393286705017,0.9999998807907104,0.5182956457138062,0.21075235307216644,-0.6106944680213928,0.9999988079071045,0.4750201106071472,0.21254681050777435,-0.5832916498184204,0.999998927116394,0.49949201941490173,0.24629686772823334,-0.6852977871894836,0.9999990463256836,0.4858784079551697,0.2481336146593094,-0.6787612438201904,0.9999991655349731,0.5678251385688782,0.25701695680618286,-0.427609384059906,0.9999886751174927,0.47805866599082947,0.26993900537490845,-0.4316479563713074,0.9999984502792358,0.6107315421104431,0.32485395669937134,-0.3799004852771759,0.6702763438224792,0.48029080033302307,0.340584933757782,-0.47452086210250854,0.958985447883606,0.6171156167984009,0.3695819079875946,-0.4366331696510315,0.18129345774650574,0.49544787406921387,0.37767714262008667,-0.6430546641349792,0.8982357978820801,0.6194283962249756,0.38308796286582947,-0.4702489972114563,0.19396047294139862,0.50700843334198,0.3915051817893982,-0.6960165500640869,0.8679049015045166,0.6144427061080933,0.3761158287525177,-0.4996799826622009,0.21854229271411896,0.5144972801208496,0.38081032037734985,-0.7171142101287842,0.8787733912467957,0.6124656200408936,0.37107881903648376,-0.4484556317329407,0.19271884858608246,0.5132232904434204,0.3781866133213043,-0.6552225947380066,0.8057805299758911,0.591362476348877,0.3967893719673157,0.00025734741939231753,0.999809205532074,0.5426666736602783,0.4082243740558624,-0.00043586076935753226,0.9999195337295532,0.6123269200325012,0.5334349870681763,-0.15795043110847473,0.24181275069713593,0.5716328024864197,0.5457172989845276,-0.10744359344244003,0.15884184837341309,0.6144724488258362,0.7053519487380981,-0.06312596797943115,0.45082858204841614,0.5813848376274109,0.7014027237892151,0.04623667895793915,0.38715383410453796,0.609582781791687,0.730405867099762,-0.06501948833465576,0.34172922372817993,0.5840560793876648,0.7288572192192078,0.05315643548965454,0.17096897959709167,0.6243901252746582,0.7325266599655151,-0.2522828280925751,0.6396249532699585,0.5844935774803162,0.7291381359100342,-0.11744289100170135,0.4734654426574707
Qiyam,0.48873400688171387,0.2344912886619568,-0.6265506744384766,0.9999948740005493,0.49864688515663147,0.21145538985729218,-0.62211674451828,0.9999948740005493,0.5046471953392029,0.20968978106975555,-0.6223869323730469,0.9999921321868896,0.5090314149856567,0.2092394381761551,-0.622348964214325,0.999995231628418,0.4849223494529724,0.21390724182128906,-0.6126292943954468,0.9999960660934448,0.4810571074485779,0.213517963886261,-0.6129326224327087,0.999995231628418,0.47734206914901733,0.21284107863903046,-0.6131214499473572,0.9999960660934448,0.520917534828186,0.21123851835727692,-0.5192793607711792,0.9999945163726807,0.47583436965942383,0.2161145806312561,-0.47633975744247437,0.9999808073043823,0.49979057908058167,0.2466638833284378,-0.5803044438362122,0.999984622001648,0.48315301537513733,0.24864886701107025,-0.5692431926727295,0.9999755620956421,0.5647631883621216,0.2738024592399597,-0.38843968510627747,0.9999229907989502,0.4798497259616852,0.264133095741272,-0.337200790643692,0.9998414516448975,0.6152202486991882,0.34991753101348877,-0.388767808675766,0.7560297250747681,0.47940224409103394,0.3036174178123474,-0.368546724319458,0.3924374580383301,0.6541653871536255,0.37259262800216675,-0.4807920455932617,0.3996622562408447,0.4737313389778137,0.271104633808136,-0.5060383677482605,0.473479300737381,0.6655970215797424,0.3729909360408783,-0.5177769660949707,0.3716701865196228,0.4720352590084076,0.26039597392082214,-0.5509971380233765,0.4741465747356415,0.6617470383644104,0.3646933436393738,-0.5469748377799988,0.4108676016330719,0.46829694509506226,0.24982745945453644,-0.5661903619766235,0.49072936177253723,0.655501127243042,0.3642144799232483,-0.4946776032447815,0.36099928617477417,0.4704360365867615,0.25450873374938965,-0.5175547003746033,0.38026052713394165,0.5712002515792847,0.40468543767929077,-0.018758855760097504,0.9992852807044983,0.5288232564926147,0.39897629618644714,0.01858220249414444,0.9993520379066467,0.5723345875740051,0.5411624908447266,-0.04507093131542206,0.4179299771785736,0.5262905955314636,0.4926188588142395,0.02892858348786831,0.18430005013942719,0.5629326105117798,0.6525223255157471,0.13525931537151337,0.44147440791130066,0.5391350388526917,0.6110390424728394,0.23976334929466248,0.321371465921402,0.5637388825416565,0.6723865270614624,0.14545579254627228,0.3883184790611267,0.546575665473938,0.6337808966636658,0.25556713342666626,0.24556832015514374,0.5484252572059631,0.6741105914115906,0.007607092149555683,0.5580682754516602,0.5237156748771667,0.6324964165687561,0.14044377207756042,0.36678874492645264
Qiyam,0.4864874482154846,0.23716647922992706,-0.6268029808998108,0.9999896287918091,0.4951598048210144,0.21414801478385925,-0.6259098649024963,0.9999911785125732,0.500987708568573,0.212622731924057,-0.6261920928955078,0.9999849796295166,0.5062557458877563,0.21129564940929413,-0.6261634826660156,0.9999912977218628,0.48205679655075073,0.21655993163585663,-0.6169486045837402,0.9999940395355225,0.47852450609207153,0.2157178372144699,-0.6172576546669006,0.999992847442627,0.47518491744995117,0.2142217457294464,-0.6174288988113403,0.9999949932098389,0.5160439610481262,0.21006745100021362,-0.5331358313560486,0.9999891519546509,0.4752817153930664,0.21172189712524414,-0.49271196126937866,0.9999693632125854,0.49760428071022034,0.24762001633644104,-0.5832986235618591,0.9999717473983765,0.48317641019821167,0.24809439480304718,-0.5729841589927673,0.9999611377716064,0.5593722462654114,0.25690537691116333,-0.40879306197166443,0.9999567270278931,0.47910183668136597,0.2622861862182617,-0.3503665328025818,0.9999457597732544,0.5984236001968384,0.32957693934440613,-0.40162530541419983,0.4113028943538666,0.48725438117980957,0.31065472960472107,-0.37239930033683777,0.2258187234401703,0.6020429730415344,0.35354700684547424,-0.4669303894042969,0.13144606351852417,0.4926360249519348,0.31212276220321655,-0.5012026429176331,0.19787533581256866,0.60277259349823,0.3593302071094513,-0.501363217830658,0.1658461093902588,0.4927096962928772,0.3132266104221344,-0.5436040163040161,0.24412944912910461,0.5983330607414246,0.347093403339386,-0.5223627090454102,0.18583570420742035,0.4916347563266754,0.3041548728942871,-0.5595723390579224,0.25576356053352356,0.597349226474762,0.3450257480144501,-0.4760889410972595,0.14649495482444763,0.49297863245010376,0.3035333454608917,-0.5119310617446899,0.18519777059555054,0.5762103199958801,0.3880922198295593,-0.023192232474684715,0.9996706247329712,0.5347771048545837,0.3902970850467682,0.0230243019759655,0.999733030796051,0.5679891705513,0.5031365156173706,-0.07847674190998077,0.19053824245929718,0.5261824727058411,0.48762935400009155,0.010677291080355644,0.04945612698793411,0.5628870129585266,0.6184220910072327,0.1016983762383461,0.20440879464149475,0.5290581583976746,0.5801884531974792,0.23476305603981018,0.08619403839111328,0.5653591156005859,0.6365587115287781,0.11316438019275665,0.1999453902244568,0.5344395637512207,0.5962356328964233,0.2527592182159424,0.07108642160892487,0.5497683882713318,0.6502407193183899,-0.011030629277229309,0.3337447941303253,0.5157797336578369,0.6049532294273376,0.1504148244857788,0.118461012840271
Qiyam,0.47979480028152466,0.21473029255867004,-0.702941358089447,0.9999997615814209,0.49192771315574646,0.18898582458496094,-0.7032456398010254,0.9999997615814209,0.4991115629673004,0.18719670176506042,-0.7035173177719116,0.9999996423721313,0.5051634311676025,0.18587201833724976,-0.7034618854522705,0.9999997615814209,0.4741881489753723,0.19221410155296326,-0.6921408176422119,0.9999998807907104,0.4700526297092438,0.19148565828800201,-0.6925256252288818,0.9999998807907104,0.466285765171051,0.19018611311912537,-0.6927459836006165,0.9999998807907104,0.5192933082580566,0.1849503219127655,-0.5840325951576233,0.9999997615814209,0.46135202050209045,0.19136439263820648,-0.5354682207107544,0.9999995231628418,0.4900294840335846,0.23079895973205566,-0.6466199159622192,0.9999977350234985,0.47226327657699585,0.23140977323055267,-0.634302020072937,0.9999964237213135,0.5810561776161194,0.250624418258667,-0.43944913148880005,0.9999728202819824,0.44618135690689087,0.2550312876701355,-0.38779789209365845,0.9999754428863525,0.6190385818481445,0.3391604423522949,-0.4907214045524597,0.9635290503501892,0.4295097887516022,0.34852251410484314,-0.4822097718715668,0.5050157904624939,0.5850521922111511,0.2475549280643463,-0.5995483994483948,0.6406434774398804,0.436217725276947,0.28291386365890503,-0.6646155118942261,0.4124002158641815,0.5727394819259644,0.22086845338344574,-0.6412571668624878,0.5630761384963989,0.43828707933425903,0.2644389271736145,-0.7239090800285339,0.45111480355262756,0.5751826167106628,0.2007727324962616,-0.6387169361114502,0.5243220925331116,0.4373481273651123,0.2414039969444275,-0.7216616272926331,0.36443355679512024,0.5764636993408203,0.21139486134052277,-0.5991762280464172,0.37567782402038574,0.4401136338710785,0.24971286952495575,-0.6707298159599304,0.25740548968315125,0.5441751480102539,0.416293740272522,-0.0021882758010178804,0.9999849796295166,0.47796645760536194,0.41340821981430054,0.002274887403473258,0.99998939037323,0.51961350440979,0.5580118894577026,0.21087904274463654,0.6994454860687256,0.4752236306667328,0.5375593304634094,0.20365357398986816,0.6673644781112671,0.5193710923194885,0.6131834387779236,0.6590589880943298,0.12328022718429565,0.4865564703941345,0.6156511902809143,0.6238659024238586,0.25636497139930725,0.512961745262146,0.628734827041626,0.7008177042007446,0.07545740157365799,0.49119138717651367,0.625311017036438,0.664106011390686,0.11120051890611649,0.5182591676712036,0.661092221736908,0.626177966594696,0.23988088965415955,0.48664504289627075,0.6581871509552002,0.5813450217247009,0.3763604760169983
Qiyam,0.47942766547203064,0.2184259593486786,-0.31908151507377625,0.9999982118606567,0.49094313383102417,0.1938152313232422,-0.2989521622657776,0.9999966621398926,0.4979984760284424,0.19339357316493988,-0.29916903376579285,0.9999943971633911,0.503963053226471,0.19306999444961548,-0.29906266927719116,0.9999957084655762,0.4731799066066742,0.19302275776863098,-0.29264524579048157,0.9999984502792358,0.4674510359764099,0.19214722514152527,-0.29300457239151,0.9999980926513672,0.4625273644924164,0.1910482943058014,-0.29321569204330444,0.9999984502792358,0.5182425379753113,0.19405117630958557,-0.15254046022891998,0.9999953508377075,0.4590749144554138,0.19267812371253967,-0.12407387793064117,0.9999953508377075,0.49056392908096313,0.236284539103508,-0.2576279044151306,0.9999794960021973,0.4686970114707947,0.23678311705589294,-0.25167059898376465,0.9999798536300659,0.5695328712463379,0.28656136989593506,-0.022847041487693787,0.9996539354324341,0.4282335340976715,0.2825482189655304,-0.016886355355381966,0.9998268485069275,0.6046013236045837,0.3466908633708954,-0.0849948599934578,0.5183415412902832,0.4122127592563629,0.3477247357368469,0.0018318493384867907,0.4866938889026642,0.5872106552124023,0.22824296355247498,-0.18761658668518066,0.5670089721679688,0.39494460821151733,0.26628798246383667,-0.03735468164086342,0.6549714803695679,0.581148087978363,0.19722366333007812,-0.2129513919353485,0.49682947993278503,0.38335567712783813,0.2410779893398285,-0.05806053429841995,0.6297802925109863,0.5753493309020996,0.17853572964668274,-0.21467140316963196,0.4731840193271637,0.39134740829467773,0.23266246914863586,-0.05992510914802551,0.614652693271637,0.5698707699775696,0.18897908926010132,-0.18972694873809814,0.3493169844150543,0.3982941508293152,0.23801766335964203,-0.040764886885881424,0.53249192237854,0.5396270751953125,0.5107131600379944,0.014087334275245667,0.9995974898338318,0.4619068503379822,0.5049400329589844,-0.014170880429446697,0.9996881484985352,0.5377464890480042,0.7031568288803101,-0.11065258085727692,0.15337441861629486,0.4603809714317322,0.6796003580093384,-0.11380146443843842,0.22219982743263245,0.5243573188781738,0.8891367316246033,-0.04200879484415054,0.23107574880123138,0.45326095819473267,0.8734773397445679,0.019937366247177124,0.22978489100933075,0.5163559317588806,0.9210197925567627,-0.043571364134550095,0.27733805775642395,0.4552505612373352,0.9087409973144531,0.02729140594601631,0.17299942672252655,0.5303595066070557,0.9391006231307983,-0.19924281537532806,0.31428083777427673,0.4527590274810791,0.9216530919075012,-0.11326201260089874,0.23064051568508148
Qiyam,0.4755861759185791,0.22254016995429993,-0.9595792889595032,1.0,0.4883536696434021,0.1983012557029724,-0.9482423067092896,1.0,0.49540919065475464,0.19747504591941833,-0.9485846757888794,1.0,0.5017495155334473,0.196784108877182,-0.9484531283378601,1.0,0.4691915512084961,0.1965288519859314,-0.9460026621818542,1.0,0.46427035331726074,0.19468310475349426,-0.946382999420166,1.0,0.4593825936317444,0.1926228404045105,-0.9465921521186829,1.0,0.5154802203178406,0.1955881416797638,-0.7786508202552795,1.0,0.45038241147994995,0.19196143746376038,-0.7703665494918823,0.9999998807907104,0.4853905141353607,0.24235773086547852,-0.884311318397522,0.9999985694885254,0.46535688638687134,0.2406078726053238,-0.8837273716926575,0.9999982118606567,0.5604028701782227,0.24581199884414673,-0.6019759178161621,0.9999974966049194,0.4262174069881439,0.25606197118759155,-0.5958006381988525,0.9999819993972778,0.608670711517334,0.33922111988067627,-0.7635562419891357,0.8412206172943115,0.4004608988761902,0.36367613077163696,-0.743905246257782,0.33492544293403625,0.5871075987815857,0.23357582092285156,-1.0162962675094604,0.9009659886360168,0.3922083079814911,0.29445821046829224,-0.9808958172798157,0.44479304552078247,0.5807348489761353,0.19845864176750183,-1.095876693725586,0.8242267370223999,0.38989022374153137,0.26990801095962524,-1.0684486627578735,0.414177805185318,0.5764478445053101,0.17720866203308105,-1.1018027067184448,0.8277062177658081,0.3942893147468567,0.24736590683460236,-1.0699292421340942,0.4232500493526459,0.5741974711418152,0.19143462181091309,-1.0258619785308838,0.7713279724121094,0.39801353216171265,0.25606974959373474,-0.9915264248847961,0.3127242922782898,0.5302494764328003,0.4230358898639679,0.010873849503695965,0.9999600648880005,0.46262043714523315,0.4236123263835907,-0.011093818582594395,0.9999388456344604,0.502373993396759,0.4718473553657532,0.4476088881492615,0.019769521430134773,0.45301884412765503,0.4227420687675476,0.2616293728351593,0.09079012274742126,0.5119958519935608,0.4396969974040985,0.9135416746139526,0.0022628414444625378,0.4360353350639343,0.3244306743144989,0.5625467896461487,0.029556134715676308,0.5172497630119324,0.4391862750053406,0.9605051279067993,0.012512091547250748,0.43794766068458557,0.32649070024490356,0.5932421684265137,0.09059691429138184,0.5013577342033386,0.4481789171695709,0.9293749928474426,0.012805725447833538,0.425043523311615,0.2829044759273529,0.5326191782951355,0.09945373237133026
Qiyam,0.37441539764404297,0.21740826964378357,0.08360560238361359,0.9999662637710571,0.3760489821434021,0.20636716485023499,0.08378228545188904,0.9999147653579712,0.37917712330818176,0.20512135326862335,0.08368467539548874,0.9999065399169922,0.38082650303840637,0.20384304225444794,0.08367305994033813,0.9999195337295532,0.37410733103752136,0.21139885485172272,0.10108940303325653,0.9999606609344482,0.37184423208236694,0.21230679750442505,0.10092400014400482,0.9999678134918213,0.3710995614528656,0.212544247508049,0.10084454715251923,0.9999723434448242,0.39054280519485474,0.20243830978870392,0.09390034526586533,0.9999269247055054,0.3779556155204773,0.21446895599365234,0.17312167584896088,0.9999208450317383,0.38231098651885986,0.2213432788848877,0.08929143100976944,0.9999080896377563,0.37783294916152954,0.22616074979305267,0.11113438755273819,0.9998904466629028,0.4174518585205078,0.23836451768875122,0.052277468144893646,0.9999858140945435,0.39401671290397644,0.260246217250824,0.21981926262378693,0.9999860525131226,0.4163192808628082,0.2958606779575348,0.008101721294224262,0.7361043691635132,0.38707008957862854,0.3147587180137634,0.20933881402015686,0.16370268166065216,0.3942662179470062,0.3153204619884491,0.012097789905965328,0.4464299976825714,0.36998191475868225,0.352541983127594,0.1154949814081192,0.6058810353279114,0.38906151056289673,0.32187774777412415,-0.0007033554720692337,0.44986391067504883,0.3651360273361206,0.36376914381980896,0.10521402209997177,0.7039629817008972,0.38900014758110046,0.3139881491661072,0.002429558662697673,0.4406808316707611,0.3651466369628906,0.36203625798225403,0.0889236330986023,0.6968767642974854,0.3913605809211731,0.31226637959480286,0.014627732336521149,0.3744733929634094,0.3680647909641266,0.3572480380535126,0.1049249991774559,0.6816024780273438,0.44464975595474243,0.3721320331096649,-0.05695616081357002,0.9999427795410156,0.426159143447876,0.38538283109664917,0.05667196586728096,0.9999743700027466,0.4301401674747467,0.4729633331298828,-0.15740594267845154,0.9196851253509521,0.41403836011886597,0.5016151666641235,-0.018358251079916954,0.6520546674728394,0.4371536672115326,0.5601618885993958,-0.27363282442092896,0.9250114560127258,0.4264158606529236,0.6037792563438416,-0.049405500292778015,0.49822869896888733,0.4451136589050293,0.579808235168457,-0.29001814126968384,0.9541428089141846,0.43413668870925903,0.6190794706344604,-0.055628012865781784,0.7396787405014038,0.4117959439754486,0.5727139711380005,-0.39005839824676514,0.9769812226295471,0.41817086935043335,0.6328052282333374,-0.13127462565898895,0.8097284436225891
